Order_ID,Customer_ID,Product,Quantity,Unit_Price,Order_Date
12816,C0721,Keyboard,3,3000,2025-06-28
14758,C0052,Keyboard,5,25000,2025-07-29
52797,C0087,Keyboard,1,70000,2025-08-02
51463,C0555,Monitor,3,70000,2025-06-19
60271,C0295,Headphones,4,25000,2025-07-05
57823,C0922,Mouse,5,3000,2025-06-23
10809,C0220,Tablet,5,12000,2025-06-18
40760,C0744,Monitor,1,1500,2025-06-27
71616,C0842,Headphones,5,3000,2025-07-09
77485,C0943,Mouse,2,1500,2025-07-28
32280,C0289,Monitor,5,500,2025-06-10
22128,C0451,Keyboard,5,500,2025-06-22
92542,C0897,Monitor,1,12000,2025-07-30
45991,C0616,Tablet,1,12000,2025-06-18
21355,C0764,Headphones,5,1500,2025-06-11
39310,C0163,Headphones,2,500,2025-07-31
27523,C0182,Keyboard,5,70000,2025-06-29
50436,C0127,Laptop,2,1500,2025-06-07
39709,C0515,Laptop,5,25000,2025-06-16
13612,C0432,Mouse,1,3000,2025-06-30
74437,C0821,Keyboard,1,500,2025-07-04
17914,C0133,Mouse,3,1500,2025-06-26
15437,C0149,Mouse,4,3000,2025-07-27
57876,C0933,Tablet,5,70000,2025-07-13
84340,C0008,Monitor,5,12000,2025-06-10
93975,C0211,Headphones,5,25000,2025-06-12
96468,C0795,Monitor,5,1500,2025-06-18
47856,C0509,Headphones,5,70000,2025-06-12
72676,C0900,Mouse,2,25000,2025-07-16
95063,C0723,Laptop,5,70000,2025-07-19
76980,C0054,Headphones,2,12000,2025-07-22
59579,C0845,Headphones,4,500,2025-07-29
50750,C0291,Mouse,2,12000,2025-06-08
22895,C0238,Mouse,2,3000,2025-06-18
50613,C0343,Monitor,4,12000,2025-06-30
66801,C0392,Tablet,1,1500,2025-07-23
69283,C0159,Mouse,2,500,2025-07-25
81975,C0414,Laptop,3,12000,2025-07-25
33219,C0138,Keyboard,1,500,2025-07-11
67415,C0078,Monitor,4,3000,2025-07-16
68340,C0721,Tablet,2,500,2025-06-15
17093,C0718,Keyboard,5,500,2025-07-05
93596,C0611,Headphones,1,3000,2025-07-04
25684,C0310,Headphones,2,70000,2025-07-14
85843,C0217,Keyboard,1,70000,2025-07-09
22317,C1000,Monitor,3,25000,2025-06-14
56953,C0284,Headphones,4,1500,2025-06-14
57868,C0996,Monitor,2,12000,2025-06-23
84554,C0803,Keyboard,1,25000,2025-06-18
88903,C0878,Laptop,5,70000,2025-07-24
29297,C0281,Monitor,4,3000,2025-06-09
93069,C0695,Mouse,2,12000,2025-06-17
43375,C0806,Headphones,3,25000,2025-07-13
30082,C0749,Headphones,1,1500,2025-06-14
94674,C0512,Tablet,4,25000,2025-06-15
54171,C0935,Monitor,3,3000,2025-06-11
25199,C0284,Mouse,2,12000,2025-06-29
50600,C0516,Monitor,1,70000,2025-06-20
71980,C0051,Mouse,4,500,2025-07-23
30379,C0802,Mouse,4,25000,2025-08-02
18728,C0886,Keyboard,2,12000,2025-07-05
89494,C0710,Headphones,5,1500,2025-06-08
62371,C0963,Monitor,1,3000,2025-07-22
49071,C0443,Tablet,5,3000,2025-06-08
85229,C0871,Laptop,3,70000,2025-06-19
75201,C0197,Monitor,5,70000,2025-06-23
50963,C0502,Headphones,2,3000,2025-06-15
44159,C0390,Laptop,4,70000,2025-06-13
37103,C0046,Headphones,4,12000,2025-08-04
54700,C0211,Laptop,5,500,2025-07-21
39410,C0987,Headphones,4,70000,2025-08-04
57654,C0664,Monitor,5,3000,2025-07-02
86896,C0070,Laptop,3,3000,2025-07-25
99357,C0113,Headphones,4,1500,2025-06-26
67176,C0555,Keyboard,2,500,2025-07-27
54317,C0734,Tablet,3,1500,2025-07-27
18515,C0018,Mouse,2,3000,2025-06-17
41373,C0376,Laptop,5,3000,2025-06-21
97021,C0017,Monitor,2,3000,2025-06-20
87627,C0162,Tablet,2,25000,2025-07-28
30326,C0382,Laptop,2,70000,2025-07-14
59326,C0107,Monitor,5,12000,2025-07-17
43408,C0776,Tablet,5,1500,2025-06-27
88171,C0527,Headphones,1,25000,2025-06-30
49549,C0213,Mouse,1,25000,2025-07-23
15756,C0716,Tablet,1,70000,2025-07-02
46080,C0349,Monitor,2,12000,2025-07-20
19954,C0638,Tablet,2,500,2025-07-17
74062,C0760,Tablet,5,3000,2025-06-26
63761,C0927,Laptop,4,1500,2025-07-09
17513,C0587,Mouse,2,500,2025-06-15
30332,C0801,Keyboard,4,25000,2025-07-24
52657,C0837,Keyboard,5,25000,2025-08-03
90315,C0655,Keyboard,1,70000,2025-07-16
62662,C0627,Tablet,2,70000,2025-07-12
62561,C0918,Keyboard,4,70000,2025-07-27
71703,C0174,Headphones,1,500,2025-07-03
69091,C0212,Monitor,5,3000,2025-07-31
10516,C0389,Tablet,3,70000,2025-06-07
44888,C0728,Keyboard,1,3000,2025-06-26
14106,C0624,Keyboard,1,3000,2025-08-01
11856,C0121,Tablet,5,500,2025-07-05
72050,C0611,Monitor,5,3000,2025-06-20
55912,C0797,Mouse,4,1500,2025-07-08
77528,C0121,Tablet,2,1500,2025-07-23
88885,C0620,Monitor,2,1500,2025-06-19
86484,C0435,Tablet,3,1500,2025-06-10
54427,C0037,Headphones,5,70000,2025-06-29
91065,C0327,Tablet,3,70000,2025-08-01
12476,C0142,Monitor,4,500,2025-08-03
31741,C0805,Tablet,5,12000,2025-07-22
47696,C0699,Keyboard,2,70000,2025-07-10
55358,C0359,Keyboard,4,500,2025-07-16
66504,C0985,Laptop,3,500,2025-06-15
82245,C0504,Monitor,1,70000,2025-08-03
68444,C0404,Monitor,4,3000,2025-06-19
92962,C0342,Monitor,1,1500,2025-07-31
16891,C0435,Mouse,1,25000,2025-07-18
36450,C0951,Keyboard,5,3000,2025-06-23
99725,C0235,Laptop,2,70000,2025-08-04
24053,C0560,Tablet,3,25000,2025-07-22
99523,C0850,Keyboard,3,1500,2025-06-28
46106,C0275,Mouse,5,70000,2025-07-16
95102,C0265,Headphones,1,3000,2025-07-02
39380,C0778,Keyboard,2,12000,2025-06-26
36707,C0320,Mouse,4,70000,2025-07-24
42075,C0417,Monitor,1,25000,2025-07-27
78535,C0093,Mouse,2,25000,2025-06-18
82891,C0093,Keyboard,1,500,2025-06-28
63223,C0531,Monitor,2,1500,2025-07-29
45346,C0327,Laptop,3,12000,2025-06-18
39929,C0999,Monitor,1,70000,2025-06-26
65156,C0028,Monitor,3,500,2025-06-26
75795,C0920,Tablet,5,1500,2025-07-05
15697,C0879,Monitor,2,3000,2025-07-18
79306,C0388,Monitor,1,70000,2025-07-28
98578,C0386,Headphones,1,12000,2025-06-07
67809,C0891,Tablet,4,500,2025-07-27
45778,C0401,Laptop,3,12000,2025-08-01
89157,C0805,Laptop,4,3000,2025-06-11
46115,C0163,Laptop,5,3000,2025-06-17
99092,C0035,Laptop,5,3000,2025-06-07
94179,C0995,Mouse,3,12000,2025-07-19
70518,C0328,Keyboard,3,3000,2025-06-15
63818,C0415,Monitor,1,500,2025-06-26
56988,C0459,Headphones,4,1500,2025-07-15
12020,C0323,Tablet,1,3000,2025-06-21
59716,C0759,Headphones,4,25000,2025-07-19
10001,C0272,Headphones,1,1500,2025-06-14
64808,C0437,Laptop,1,3000,2025-06-27
16716,C0547,Monitor,4,25000,2025-07-19
57328,C0102,Monitor,2,25000,2025-07-17
65490,C0645,Monitor,5,12000,2025-06-14
77460,C0618,Monitor,1,25000,2025-07-09
26061,C0965,Laptop,3,500,2025-06-18
74180,C0041,Laptop,5,3000,2025-06-19
91238,C0884,Mouse,4,25000,2025-07-19
98586,C0912,Monitor,5,1500,2025-08-02
77346,C0209,Tablet,2,3000,2025-07-06
73741,C0387,Tablet,3,3000,2025-07-08
79524,C0051,Tablet,1,1500,2025-06-18
61052,C0533,Mouse,3,70000,2025-08-03
22054,C0147,Keyboard,5,25000,2025-07-09
66426,C0361,Tablet,4,500,2025-06-12
72100,C0854,Keyboard,5,3000,2025-07-27
36301,C0054,Tablet,3,25000,2025-07-31
15300,C0197,Laptop,5,25000,2025-07-16
38646,C0081,Keyboard,3,12000,2025-07-27
12585,C0921,Headphones,4,3000,2025-07-26
26782,C0317,Mouse,4,3000,2025-06-15
89296,C0519,Headphones,4,500,2025-06-13
23935,C0373,Keyboard,4,25000,2025-06-28
12870,C0852,Keyboard,2,25000,2025-07-11
81858,C0560,Tablet,5,70000,2025-06-14
37679,C0178,Headphones,4,3000,2025-06-12
11426,C0889,Mouse,2,70000,2025-06-09
42438,C0102,Keyboard,5,3000,2025-07-11
97279,C0059,Keyboard,5,500,2025-06-20
23253,C0172,Laptop,5,500,2025-06-24
26623,C0325,Tablet,3,1500,2025-07-31
80415,C0162,Keyboard,2,3000,2025-06-09
91279,C0651,Laptop,2,25000,2025-07-24
12552,C0758,Headphones,4,12000,2025-06-27
15362,C0055,Monitor,4,3000,2025-06-11
47896,C0071,Tablet,1,25000,2025-06-29
79139,C0401,Tablet,2,25000,2025-06-27
35755,C0652,Mouse,3,3000,2025-07-26
20588,C0778,Headphones,1,3000,2025-06-28
65131,C0421,Headphones,2,12000,2025-07-30
34460,C0981,Tablet,5,3000,2025-06-23
84425,C0476,Monitor,2,500,2025-08-01
86220,C0213,Laptop,2,3000,2025-07-20
68745,C0735,Tablet,4,1500,2025-06-19
72230,C0734,Laptop,5,3000,2025-07-14
32582,C0659,Laptop,2,25000,2025-06-12
47343,C0527,Headphones,2,25000,2025-07-18
16628,C0354,Laptop,1,12000,2025-07-16
41764,C0742,Mouse,3,70000,2025-08-03
78754,C0096,Mouse,3,70000,2025-07-22
19580,C0464,Tablet,5,500,2025-07-25
53583,C0513,Laptop,4,12000,2025-07-20
11029,C0881,Laptop,1,3000,2025-07-28
18377,C0115,Tablet,3,12000,2025-07-28
99626,C0397,Monitor,4,25000,2025-07-10
91513,C0646,Tablet,3,500,2025-06-09
69350,C0430,Tablet,2,12000,2025-07-13
93708,C0129,Monitor,1,12000,2025-06-17
21111,C0256,Mouse,4,3000,2025-06-25
34958,C0885,Keyboard,3,1500,2025-06-11
89686,C0155,Headphones,2,3000,2025-07-30
22676,C0385,Mouse,5,70000,2025-07-24
22988,C0390,Laptop,4,500,2025-06-22
14335,C0081,Tablet,5,70000,2025-07-19
84143,C0481,Mouse,1,1500,2025-06-10
17837,C0423,Tablet,1,500,2025-06-24
37719,C0861,Mouse,4,70000,2025-07-29
80950,C0875,Tablet,5,70000,2025-06-25
77851,C0540,Monitor,1,500,2025-07-02
22363,C0381,Mouse,4,1500,2025-06-28
99934,C0764,Tablet,5,12000,2025-07-24
17968,C0582,Monitor,1,25000,2025-07-08
83962,C0462,Keyboard,2,1500,2025-07-28
49365,C0313,Mouse,4,12000,2025-07-01
62868,C0778,Monitor,1,3000,2025-07-13
36510,C0137,Keyboard,5,25000,2025-06-18
67649,C0558,Monitor,1,500,2025-06-06
74480,C0203,Laptop,2,3000,2025-07-24
78353,C0181,Mouse,4,3000,2025-07-11
38281,C0385,Mouse,2,12000,2025-07-13
54098,C0849,Monitor,4,500,2025-06-20
55753,C0495,Keyboard,5,12000,2025-06-23
28480,C0841,Headphones,1,12000,2025-07-18
42953,C0959,Mouse,2,25000,2025-07-23
87610,C0042,Tablet,2,70000,2025-06-30
99692,C0672,Monitor,1,12000,2025-07-08
67669,C0968,Keyboard,1,70000,2025-07-18
35241,C0622,Mouse,2,3000,2025-06-28
32328,C0810,Mouse,4,70000,2025-06-10
19476,C0333,Laptop,1,500,2025-07-17
56630,C0266,Tablet,3,25000,2025-07-26
21359,C0957,Mouse,2,25000,2025-06-24
83105,C0492,Monitor,5,1500,2025-06-12
11522,C0435,Mouse,3,1500,2025-07-30
89314,C0159,Monitor,1,1500,2025-07-15
74771,C0751,Keyboard,3,12000,2025-08-02
64048,C0416,Monitor,4,70000,2025-06-18
59817,C0074,Monitor,1,12000,2025-07-09
28778,C0118,Headphones,3,70000,2025-07-27
58101,C0578,Laptop,1,1500,2025-08-02
31049,C0331,Keyboard,2,25000,2025-06-28
38493,C0454,Mouse,1,500,2025-06-28
45974,C0176,Headphones,3,500,2025-07-22
38071,C0219,Tablet,1,70000,2025-07-14
34497,C0361,Monitor,1,12000,2025-07-15
15882,C0911,Laptop,2,25000,2025-06-27
31517,C0862,Headphones,2,1500,2025-07-30
30866,C0130,Mouse,1,12000,2025-07-27
13995,C0028,Keyboard,2,3000,2025-06-13
98809,C0224,Mouse,4,25000,2025-07-20
53132,C0757,Mouse,2,1500,2025-06-16
81075,C0605,Laptop,3,70000,2025-07-22
55267,C0905,Laptop,5,25000,2025-07-07
82175,C0347,Mouse,2,3000,2025-07-03
32786,C0058,Headphones,5,12000,2025-07-04
45773,C0033,Keyboard,5,1500,2025-06-10
83602,C0625,Mouse,2,500,2025-07-05
78730,C0688,Headphones,5,500,2025-07-02
92315,C0425,Mouse,4,500,2025-07-01
27728,C0435,Headphones,4,3000,2025-07-23
16605,C0357,Mouse,5,1500,2025-08-02
67101,C0971,Headphones,3,70000,2025-06-09
53857,C0025,Monitor,4,12000,2025-08-01
17611,C0826,Headphones,2,500,2025-07-04
79019,C0532,Tablet,5,70000,2025-07-17
37182,C0602,Laptop,2,1500,2025-07-27
42103,C0041,Tablet,3,1500,2025-06-10
95323,C0239,Laptop,4,70000,2025-07-20
93380,C0148,Laptop,4,3000,2025-06-11
56477,C0801,Laptop,5,3000,2025-08-01
82798,C0844,Monitor,1,12000,2025-07-20
80981,C0149,Headphones,2,25000,2025-07-20
92513,C0511,Monitor,1,3000,2025-06-18
17455,C0060,Headphones,2,12000,2025-07-27
81755,C0770,Laptop,5,1500,2025-08-01
75013,C0174,Tablet,5,3000,2025-06-14
83299,C0655,Tablet,2,1500,2025-07-15
45809,C0645,Headphones,3,1500,2025-07-29
98445,C0390,Headphones,5,25000,2025-07-10
29074,C0699,Headphones,2,25000,2025-07-23
33464,C0596,Tablet,3,25000,2025-07-29
73159,C0149,Mouse,4,70000,2025-06-28
33830,C0715,Tablet,5,3000,2025-07-20
12001,C0313,Monitor,4,1500,2025-07-15
68460,C0654,Headphones,2,70000,2025-07-23
86274,C0621,Keyboard,3,500,2025-06-30
64797,C0599,Headphones,2,500,2025-06-21
72200,C0100,Monitor,3,500,2025-07-18
27071,C0958,Headphones,1,70000,2025-06-25
57219,C0181,Mouse,3,1500,2025-08-03
63693,C0808,Monitor,3,3000,2025-07-03
69427,C0658,Monitor,4,12000,2025-07-26
13876,C0790,Tablet,3,12000,2025-07-05
96106,C0620,Monitor,4,1500,2025-06-06
95707,C0251,Monitor,3,1500,2025-07-23
91734,C0502,Mouse,3,25000,2025-07-19
62940,C0444,Keyboard,3,25000,2025-08-03
95353,C0529,Keyboard,4,3000,2025-06-22
71473,C0733,Mouse,4,12000,2025-07-27
99068,C0348,Keyboard,2,25000,2025-06-25
91024,C0221,Mouse,4,3000,2025-06-21
60741,C0664,Tablet,4,500,2025-07-09
58824,C0760,Headphones,5,25000,2025-07-22
49692,C0784,Laptop,5,25000,2025-07-26
44194,C0715,Laptop,1,3000,2025-07-13
49516,C0805,Mouse,2,1500,2025-07-10
14957,C0337,Monitor,4,70000,2025-06-25
38504,C0902,Headphones,3,25000,2025-07-29
25171,C0947,Keyboard,4,25000,2025-07-15
96323,C0336,Laptop,2,3000,2025-07-24
79706,C0813,Monitor,3,3000,2025-06-20
68145,C0506,Laptop,2,3000,2025-07-20
15142,C0009,Keyboard,5,25000,2025-06-17
22556,C0477,Tablet,4,3000,2025-06-17
11957,C0609,Headphones,2,1500,2025-06-22
61593,C0748,Tablet,3,25000,2025-07-23
74079,C0423,Monitor,3,500,2025-06-12
20752,C0666,Headphones,5,70000,2025-07-11
42041,C0289,Tablet,1,12000,2025-07-02
47996,C0720,Mouse,1,1500,2025-07-23
11262,C0719,Monitor,2,12000,2025-07-29
46699,C0903,Headphones,5,500,2025-08-03
30208,C0189,Monitor,2,12000,2025-07-15
60777,C0351,Monitor,3,1500,2025-07-17
41784,C0999,Mouse,4,1500,2025-07-01
53392,C0586,Laptop,2,25000,2025-07-01
62594,C0863,Laptop,3,12000,2025-07-12
14001,C0946,Monitor,3,25000,2025-07-05
36962,C0567,Laptop,1,1500,2025-06-09
65862,C0402,Mouse,5,25000,2025-07-04
67363,C0078,Tablet,2,70000,2025-07-08
59541,C0340,Tablet,1,70000,2025-06-26
73358,C0558,Mouse,2,12000,2025-07-30
72161,C0418,Tablet,2,12000,2025-06-22
39671,C0015,Laptop,2,500,2025-06-16
82058,C0870,Mouse,5,70000,2025-06-12
83256,C0592,Headphones,3,500,2025-07-23
22951,C0743,Monitor,4,70000,2025-06-09
99018,C0033,Keyboard,5,3000,2025-07-18
38662,C0145,Mouse,2,500,2025-06-22
32172,C0423,Tablet,5,70000,2025-07-18
60449,C0852,Monitor,3,25000,2025-07-12
13268,C0563,Mouse,5,70000,2025-07-21
65451,C0415,Tablet,5,25000,2025-06-14
60475,C0199,Laptop,5,12000,2025-06-06
15864,C0529,Monitor,5,1500,2025-06-24
88411,C0607,Tablet,5,3000,2025-06-07
70626,C0324,Keyboard,5,70000,2025-06-10
29702,C0061,Keyboard,3,3000,2025-07-22
63884,C0508,Headphones,1,25000,2025-08-01
16793,C0273,Keyboard,2,12000,2025-06-23
41491,C0494,Mouse,4,3000,2025-06-06
97328,C0005,Laptop,4,12000,2025-07-14
26090,C0166,Keyboard,5,25000,2025-07-05
32574,C0664,Tablet,2,3000,2025-06-21
82548,C0302,Laptop,5,3000,2025-08-04
95530,C0374,Keyboard,1,12000,2025-07-06
96485,C0168,Keyboard,1,1500,2025-06-18
78459,C0739,Mouse,3,12000,2025-07-27
45664,C0683,Laptop,4,1500,2025-07-01
82252,C0158,Tablet,3,12000,2025-06-08
25762,C0362,Tablet,5,500,2025-07-24
66386,C0217,Mouse,5,25000,2025-06-30
61424,C0354,Mouse,4,3000,2025-06-22
47308,C0801,Monitor,5,500,2025-06-08
55603,C0043,Monitor,2,3000,2025-07-18
80788,C0504,Headphones,2,70000,2025-06-13
54229,C0802,Mouse,3,3000,2025-07-23
14850,C0072,Headphones,5,1500,2025-07-26
60029,C0708,Headphones,3,25000,2025-06-19
57634,C0767,Headphones,4,1500,2025-07-21
27914,C0436,Mouse,4,3000,2025-07-08
33071,C0054,Keyboard,3,3000,2025-06-17
62734,C0841,Monitor,4,70000,2025-07-30
16389,C0423,Monitor,3,25000,2025-06-13
99546,C0207,Monitor,1,25000,2025-08-03
40650,C0830,Laptop,5,25000,2025-06-27
27525,C0005,Headphones,3,3000,2025-07-14
12378,C0649,Laptop,4,70000,2025-07-06
21718,C0412,Tablet,3,70000,2025-07-18
97052,C0452,Tablet,2,70000,2025-07-24
74385,C0909,Tablet,4,1500,2025-06-06
15714,C0575,Mouse,5,3000,2025-07-11
36230,C0123,Monitor,4,1500,2025-06-24
97068,C0178,Monitor,5,70000,2025-07-19
35573,C0405,Tablet,3,70000,2025-06-27
69762,C0058,Mouse,4,25000,2025-06-06
47484,C0183,Laptop,2,1500,2025-06-20
58638,C0177,Mouse,1,12000,2025-06-18
92019,C0171,Monitor,4,1500,2025-07-01
22989,C0008,Monitor,2,12000,2025-07-21
17152,C0347,Laptop,2,1500,2025-07-21
99924,C0450,Laptop,3,25000,2025-07-17
34176,C0741,Mouse,3,1500,2025-06-13
51628,C0189,Mouse,3,500,2025-06-06
23088,C0933,Tablet,5,25000,2025-06-25
62105,C0117,Laptop,4,70000,2025-08-02
11433,C0316,Tablet,3,500,2025-06-17
44709,C0644,Tablet,1,3000,2025-07-22
24555,C0228,Laptop,1,70000,2025-07-07
82600,C0838,Tablet,1,12000,2025-08-02
76493,C0887,Laptop,3,25000,2025-07-13
72257,C0678,Tablet,2,1500,2025-07-03
92337,C0729,Keyboard,3,3000,2025-08-01
86233,C0410,Monitor,4,500,2025-07-28
74450,C0221,Laptop,5,70000,2025-06-30
43593,C0198,Tablet,5,1500,2025-06-24
89720,C0345,Mouse,4,25000,2025-07-03
27967,C0689,Keyboard,3,12000,2025-07-29
42775,C0746,Headphones,4,3000,2025-07-19
94621,C0001,Mouse,4,3000,2025-06-11
82372,C0151,Laptop,3,25000,2025-06-06
79813,C0344,Tablet,2,12000,2025-07-11
94845,C0107,Headphones,1,3000,2025-08-01
79412,C0995,Mouse,1,12000,2025-06-14
70425,C0504,Headphones,5,70000,2025-06-16
94995,C0194,Keyboard,4,3000,2025-07-28
37419,C0314,Headphones,3,500,2025-07-18
16598,C0237,Headphones,5,1500,2025-07-10
46175,C0352,Monitor,1,25000,2025-08-01
24966,C0900,Monitor,5,500,2025-06-28
25692,C0455,Keyboard,5,25000,2025-07-18
91656,C0401,Tablet,4,12000,2025-08-04
36848,C0470,Monitor,5,1500,2025-07-26
60981,C0365,Laptop,4,500,2025-06-23
48891,C0510,Tablet,1,1500,2025-07-08
58809,C0550,Tablet,2,1500,2025-06-11
28937,C0830,Monitor,4,25000,2025-06-18
83071,C0353,Monitor,3,3000,2025-07-04
75615,C0362,Headphones,4,25000,2025-06-16
55929,C0933,Keyboard,3,500,2025-07-13
38596,C0500,Laptop,2,3000,2025-07-29
69582,C0883,Monitor,5,70000,2025-06-20
42175,C0323,Headphones,3,12000,2025-06-13
75807,C0260,Headphones,5,70000,2025-07-27
92074,C0404,Headphones,5,12000,2025-06-27
49384,C0840,Tablet,1,70000,2025-07-24
94893,C0306,Tablet,5,12000,2025-07-23
81182,C0772,Tablet,1,25000,2025-06-25
11277,C0347,Keyboard,5,3000,2025-06-22
14736,C0588,Mouse,4,1500,2025-07-19
63848,C0313,Laptop,2,1500,2025-06-15
15905,C0052,Monitor,5,3000,2025-07-30
70128,C0765,Mouse,1,25000,2025-07-11
21774,C0007,Monitor,3,500,2025-07-03
53350,C0229,Monitor,5,70000,2025-06-24
22969,C0631,Keyboard,1,12000,2025-06-22
98958,C0088,Laptop,1,1500,2025-07-23
84848,C0626,Laptop,1,1500,2025-07-14
62715,C0025,Mouse,1,1500,2025-06-12
29661,C0591,Mouse,4,3000,2025-07-16
77623,C0005,Keyboard,5,70000,2025-07-25
81227,C0553,Keyboard,5,12000,2025-06-19
76936,C0851,Mouse,1,25000,2025-06-21
89521,C0006,Tablet,3,500,2025-07-12
13955,C0962,Laptop,1,3000,2025-07-12
86038,C0350,Tablet,5,3000,2025-07-21
96621,C0945,Mouse,1,3000,2025-06-12
93586,C0087,Headphones,2,3000,2025-07-19
83856,C0443,Mouse,3,3000,2025-07-08
58631,C0580,Headphones,1,25000,2025-06-20
66895,C0744,Mouse,5,1500,2025-07-23
28757,C0150,Monitor,1,25000,2025-07-09
56400,C0223,Laptop,4,25000,2025-07-23
98000,C0274,Keyboard,2,1500,2025-07-13
25590,C0034,Laptop,4,12000,2025-06-08
65301,C0427,Laptop,5,3000,2025-07-25
68494,C0864,Laptop,2,3000,2025-07-18
59818,C0241,Tablet,1,70000,2025-06-12
42868,C0229,Keyboard,5,12000,2025-07-07
50631,C0421,Keyboard,3,12000,2025-08-01
75738,C0215,Keyboard,2,3000,2025-06-22
72797,C0495,Keyboard,2,12000,2025-06-19
20061,C0763,Headphones,1,70000,2025-07-18
90013,C0640,Mouse,4,25000,2025-07-15
13786,C0678,Keyboard,1,12000,2025-07-25
37879,C0422,Mouse,4,12000,2025-06-25
13396,C0226,Keyboard,1,3000,2025-08-04
96570,C0156,Mouse,5,25000,2025-07-01
24344,C0253,Laptop,2,25000,2025-07-26
89538,C0516,Monitor,2,3000,2025-08-04
50678,C0738,Laptop,1,70000,2025-07-26
22800,C0076,Mouse,1,12000,2025-06-13
13028,C0354,Laptop,3,25000,2025-07-17
23265,C0495,Tablet,5,12000,2025-07-02
60681,C0729,Tablet,5,70000,2025-07-09
64403,C0314,Tablet,1,500,2025-06-26
71145,C0967,Tablet,1,500,2025-06-16
74699,C0712,Headphones,2,500,2025-06-08
88308,C0989,Mouse,2,25000,2025-07-08
17887,C0382,Monitor,5,12000,2025-06-15
93963,C0467,Headphones,4,12000,2025-06-25
19003,C0696,Tablet,5,70000,2025-06-29
68501,C0276,Monitor,4,500,2025-06-17
34435,C0175,Keyboard,1,3000,2025-06-27
92471,C0830,Monitor,2,1500,2025-08-02
20239,C0133,Keyboard,1,25000,2025-08-02
68765,C0123,Laptop,1,3000,2025-06-25
73737,C0555,Monitor,3,12000,2025-07-26
71767,C0079,Mouse,2,70000,2025-06-06
45076,C0554,Mouse,4,25000,2025-07-02
70366,C0234,Tablet,5,1500,2025-07-18
91480,C0500,Headphones,5,3000,2025-06-11
60204,C0223,Laptop,2,70000,2025-07-22
13699,C0706,Mouse,1,70000,2025-07-01
23771,C0631,Headphones,2,3000,2025-07-12
41842,C0539,Tablet,2,25000,2025-06-18
47871,C0102,Keyboard,1,12000,2025-06-12
65604,C0491,Mouse,2,500,2025-06-07
59648,C0198,Tablet,3,1500,2025-07-08
60923,C0969,Tablet,2,500,2025-06-14
35913,C0428,Mouse,5,12000,2025-07-27
59573,C0882,Keyboard,5,1500,2025-07-07
70131,C0420,Headphones,3,500,2025-07-05
19663,C0420,Monitor,3,70000,2025-06-07
35186,C0763,Mouse,1,25000,2025-07-15
83480,C0800,Laptop,1,3000,2025-07-13
55420,C0200,Monitor,5,25000,2025-08-02
32148,C0199,Keyboard,1,70000,2025-06-07
99522,C0195,Monitor,1,500,2025-08-03
54893,C0316,Laptop,1,25000,2025-07-10
39484,C0588,Keyboard,5,12000,2025-07-17
24027,C0258,Monitor,4,70000,2025-07-04
65782,C0033,Monitor,3,12000,2025-06-12
42163,C0322,Mouse,5,3000,2025-07-11
71866,C0508,Monitor,3,12000,2025-06-27
37444,C0274,Laptop,1,70000,2025-06-17
18834,C0091,Keyboard,5,1500,2025-07-19
56455,C0196,Keyboard,3,3000,2025-08-04
47677,C0982,Tablet,1,12000,2025-08-01
14900,C0508,Mouse,2,3000,2025-06-14
81092,C0090,Monitor,2,70000,2025-07-14
37655,C0224,Monitor,1,12000,2025-06-12
11234,C0850,Monitor,4,1500,2025-06-27
41020,C0881,Laptop,1,25000,2025-07-12
56346,C0324,Laptop,5,3000,2025-08-01
52144,C0902,Tablet,1,3000,2025-07-02
35331,C0038,Laptop,3,25000,2025-06-24
65710,C0040,Tablet,4,500,2025-07-17
89589,C0860,Keyboard,2,1500,2025-07-05
28488,C0697,Mouse,1,500,2025-07-09
66351,C0720,Keyboard,2,500,2025-07-01
75076,C0457,Tablet,3,500,2025-06-23
80725,C0437,Tablet,2,25000,2025-07-23
80567,C0645,Monitor,3,70000,2025-07-21
10399,C0956,Laptop,5,12000,2025-07-21
25665,C0464,Headphones,4,3000,2025-07-24
93336,C0853,Keyboard,3,25000,2025-07-10
72447,C0306,Tablet,1,12000,2025-07-03
37912,C0058,Tablet,3,500,2025-07-22
34089,C0464,Monitor,4,1500,2025-06-23
13883,C0793,Tablet,2,12000,2025-07-31
34016,C0512,Laptop,1,25000,2025-07-09
48032,C0271,Headphones,1,70000,2025-07-12
17295,C0832,Tablet,2,500,2025-06-29
93042,C0332,Headphones,5,12000,2025-06-06
41677,C0470,Mouse,4,500,2025-07-27
50274,C0179,Tablet,5,1500,2025-07-31
78879,C0388,Keyboard,1,70000,2025-08-02
25176,C0297,Keyboard,2,25000,2025-06-28
39036,C0584,Keyboard,1,12000,2025-07-24
41589,C0035,Laptop,1,3000,2025-07-25
26483,C0282,Tablet,1,12000,2025-06-08
15542,C0687,Keyboard,4,1500,2025-08-01
69416,C0146,Headphones,1,500,2025-07-02
39422,C0146,Laptop,1,12000,2025-06-20
41627,C0819,Monitor,3,25000,2025-07-07
41543,C0225,Headphones,2,500,2025-06-13
43877,C0631,Laptop,4,25000,2025-06-30
64231,C0023,Headphones,2,3000,2025-06-30
10778,C0199,Mouse,2,500,2025-07-11
74438,C0352,Monitor,2,500,2025-07-20
